StockCode,Month,Year,TotalSales
72800E,12,2010,215.85000000000002
20933,1,2011,15.0
22678,4,2011,50.0
20677,5,2011,195.0
84692,6,2011,219.66
20766,7,2011,30.0
23022,8,2011,12.48
21784,2,2011,19.9
21124,6,2011,735.0
22556,6,2011,589.6500000000001
48173C,7,2011,2579.9500000000003
22488,12,2010,118.79999999999998
84946,12,2010,1536.8100000000002
23057,5,2011,277.2
22636,2,2011,540.6
22758,2,2011,35.0
22604,5,2011,204.9
21933,3,2011,123.9
21394,4,2011,250.38
22227,3,2011,153.4
82578,3,2011,57.2
22964,7,2011,344.1000000000001
22365,5,2011,294.0
22217,3,2011,12.5
22229,7,2011,12.09
22297,4,2011,295.44
84509C,2,2011,85.80000000000001
85014B,2,2011,642.2000000000002
22385,6,2011,1084.04
22584,1,2011,119.85
21592,2,2011,215.0
22311,3,2011,35.4
84508C,7,2011,7.6499999999999995
22196,7,2011,50.15
22493,3,2011,250.79999999999995
21460,3,2011,15.599999999999998
22649,1,2011,364.35
22667,4,2011,111.35
23086,6,2011,46.25
22619,4,2011,396.0
72127,3,2011,5.0
84969,8,2011,29.75
21900,8,2011,109.19999999999999
21528,7,2011,97.30000000000001
90209B,6,2011,16.8
21878,8,2011,84.14999999999999
21991,6,2011,78.75
85049A,4,2011,2.5
51014L,3,2011,11.899999999999999
22634,4,2011,356.55
21042,8,2011,71.4
21537,5,2011,68.0
23079,6,2011,493.35
21986,7,2011,49.3
22995,4,2011,155.22
22604,4,2011,588.6
85159B,12,2010,30.0
22194,3,2011,119.0
21465,8,2011,75.0
51020B,4,2011,50.74999999999999
21648,12,2010,218.45
21408,1,2011,4.25
21452,1,2011,348.05
84760S,5,2011,11.6
22040,6,2011,52.5
10080,7,2011,9.36
20764,4,2011,26.25
85183B,3,2011,3.75
84032A,3,2011,26.550000000000004
21635,3,2011,3.75
23309,8,2011,378.54999999999995
22741,12,2010,204.84999999999997
21041,3,2011,247.79999999999995
84970L,8,2011,347.58000000000004
22038,2,2011,31.5
90036A,8,2011,15.9
20931,12,2010,3.75
22985,12,2010,21.0
22251,12,2010,15.0
22789,12,2010,62.4
47481,4,2011,1.7
16235,12,2010,23.31
22116,2,2011,29.25
23124,8,2011,40.0
84927E,1,2011,27.300000000000004
85111,10,2011,180.95999999999998
22156,10,2011,136.07
35818P,11,2011,47.5
22696,9,2011,282.29999999999995
37450,10,2011,119.65
23535,10,2011,3141.8399999999992
22969,11,2011,781.1999999999999
21136,11,2011,934.5699999999998
23341,9,2011,656.2
21442,10,2011,12.75
71477,11,2011,3597.4399999999996
21523,9,2011,2865.79
82494L,9,2011,2045.7600000000007
22841,12,2011,23.85
23393,9,2011,1076.25
22573,9,2011,588.8299999999999
22561,9,2011,1068.4499999999998
22604,9,2011,30.6
22681,11,2011,115.0
22417,11,2011,332.79999999999995
72349B,10,2011,148.32
23096,12,2011,11.54
15034,9,2011,54.18000000000001
84031B,11,2011,103.31
16258A,12,2011,32.32000000000001
23482,12,2011,62.699999999999996
23252,9,2011,394.17
22396,11,2011,53.55
21452,12,2011,64.9
22317,9,2011,20.650000000000002
84912B,10,2011,33.75
23471,11,2011,165.5
79191C,12,2011,30.599999999999998
22432,10,2011,52.64999999999999
20961,9,2011,58.71
37448,9,2011,50.66
84600,11,2011,87.4
21579,11,2011,6.75
23122,10,2011,115.75
90161C,12,2011,24.75
22105,9,2011,8.5
22156,12,2011,62.900000000000006
15044A,12,2011,8.74
21401,10,2011,10.68
22835,11,2011,4133.66
21361,12,2010,324.6
22853,12,2010,26.0
22476,1,2011,133.65000000000003
22431,4,2011,478.9499999999998
22585,5,2011,151.25
85066,5,2011,1391.7
20718,6,2011,664.25
22220,7,2011,59.699999999999996
22430,7,2011,257.4
22433,12,2010,48.75
20719,4,2011,267.0
21535,5,2011,471.7500000000001
22898,3,2011,273.0
21775,5,2011,52.5
17096,5,2011,15.120000000000001
22659,7,2011,2031.15
23296,8,2011,848.74
21935,12,2010,250.59999999999997
21844,12,2010,570.7499999999999
21977,4,2011,1157.39
21556,6,2011,45.9
22854,6,2011,699.4000000000001
84660B,2,2011,30.0
21864,3,2011,39.900000000000006
21636,3,2011,7.6499999999999995
22029,4,2011,198.71999999999997
21903,6,2011,342.00000000000006
21042,3,2011,196.35000000000002
84978,6,2011,1458.83
20686,12,2010,39.0
22968,1,2011,1466.1
22281,2,2011,190.40000000000003
21871,2,2011,319.46000000000004
22899,3,2011,247.89999999999998
21987,5,2011,161.28000000000003
22169,6,2011,817.7
84452,3,2011,19.549999999999997
72127,1,2011,5.0
22938,2,2011,327.59999999999997
21625,6,2011,76.45
22380,3,2011,187.0
35910A,3,2011,11.7
22922,4,2011,45.9
22623,2,2011,423.30000000000007
20622,4,2011,26.94
21883,12,2010,85.88
85232A,12,2010,44.550000000000004
90057,2,2011,141.36
85186A,3,2011,159.6
21259,8,2011,178.5
21882,6,2011,3.9000000000000004
23066,8,2011,107.25
22588,7,2011,43.35
21457,2,2011,53.75
22278,2,2011,49.5
84849B,3,2011,87.88
84988,12,2010,369.4
84846A,12,2010,33.6
BANK CHARGES,4,2011,15.0
23549,8,2011,84.0
21056,1,2011,98.45
20748,2,2011,38.25
85131B,1,2011,3.75
21788,7,2011,103.69999999999999
21476,4,2011,119.6
85198,1,2011,11.9
21499,8,2011,212.5
23047,5,2011,74.75
20856,1,2011,33.0
21756,7,2011,184.45000000000002
84531B,12,2010,7.8
22334,5,2011,54.449999999999996
20854,2,2011,18.15
22876,12,2010,13.649999999999999
21537,7,2011,51.0
21904,3,2011,12.600000000000001
72140E,2,2011,0.85
85160B,1,2011,7.5
20902,2,2011,145.89999999999998
47310M,12,2010,1.25
35933,7,2011,3.8
21288,3,2011,90.7
84945,9,2011,894.1199999999999
23340,10,2011,1286.0999999999997
23032,10,2011,679.7999999999998
22487,10,2011,602.0599999999998
23422,11,2011,83.2
22865,11,2011,4615.469999999999
22119,11,2011,222.85999999999996
21519,11,2011,151.20000000000002
23529,11,2011,445.9200000000001
22908,12,2011,107.37
23113,9,2011,4966.41
22142,9,2011,905.0899999999999
22413,10,2011,629.4699999999999
22181,11,2011,116.44999999999999
20676,12,2011,112.46000000000001
22962,11,2011,228.42
22278,11,2011,188.10000000000002
22510,12,2011,22.12
22662,9,2011,1022.6
21577,9,2011,33.75
22587,9,2011,94.35000000000001
22195,12,2011,122.03999999999996
23227,9,2011,256.21000000000004
23510,9,2011,60.9
22979,10,2011,269.42
22614,10,2011,99.83000000000001
22331,8,2011,175.2
21500,9,2011,304.5
22838,10,2011,388.69999999999993
21879,12,2011,9.100000000000001
21955,10,2011,209.94
22267,11,2011,27.3
82552,12,2011,77.85999999999999
84969,12,2011,12.75
85159A,12,2011,1.95
21499,12,2011,42.0
22500,10,2011,54.45
21787,10,2011,771.13
21039,8,2011,107.1
21864,11,2011,29.400000000000006
20886,9,2011,35.099999999999994
21368,10,2011,6.0
20670,10,2011,5.79
22217,9,2011,15.0
85169D,10,2011,1.25
21627,9,2011,14.95
22531,8,2011,31.5
22345,9,2011,10.2
15030,8,2011,0.58
23271,8,2011,26.56
84875D,9,2011,11.25
23250,12,2011,103.75
20974,12,2010,208.65000000000003
22169,2,2011,239.7
21980,3,2011,88.16
21122,4,2011,420.0
22847,8,2011,1160.3000000000002
22077,1,2011,855.5999999999999
22059,3,2011,213.07
22178,4,2011,2080.84
22149,5,2011,788.5000000000002
22379,2,2011,1027.3
22384,3,2011,1561.8499999999997
23179,4,2011,153.17000000000002
22697,7,2011,1662.8000000000006
22619,8,2011,846.15
21931,8,2011,2754.599999999999
22195,5,2011,171.59999999999997
22645,5,2011,191.4
22646,6,2011,266.35
22220,2,2011,139.3
23250,8,2011,90.0
22348,12,2010,447.95
22970,1,2011,733.3500000000001
22800,4,2011,112.5
22382,7,2011,1487.7999999999997
22295,5,2011,758.6999999999998
85054,7,2011,103.25000000000001
21231,3,2011,395.0
21381,5,2011,125.06
21982,7,2011,76.26999999999998
22918,12,2010,35.1
21179,1,2011,47.5
84461,3,2011,45.9
72807B,6,2011,55.25
22779,8,2011,191.25
22194,6,2011,51.0
22508,8,2011,240.0
22451,4,2011,10.05
21198,4,2011,67.64999999999998
22779,5,2011,482.01
23234,7,2011,286.21000000000004
20728,1,2011,986.5
22355,3,2011,577.5500000000001
84580,8,2011,71.25
22301,1,2011,265.2
22925,4,2011,273.70000000000005
21634,8,2011,9.36
22971,1,2011,518.4000000000001
20878,12,2010,30.0
21195,1,2011,167.40000000000003
22363,1,2011,326.65
22045,7,2011,257.0
22396,5,2011,35.0
22062,7,2011,33.199999999999996
20832,2,2011,56.95
20619,6,2011,37.440000000000005
48187,8,2011,1093.75
22497,1,2011,140.25
22182,3,2011,19.8
85173,3,2011,45.9
22797,7,2011,627.1500000000001
21720,1,2011,2.55
21609,12,2010,129.8
22420,7,2011,52.8
22530,2,2011,34.86
21499,12,2010,179.5
17013D,2,2011,40.32
85036A,5,2011,29.75
22851,2,2011,148.75
84926F,8,2011,13.919999999999998
22695,5,2011,31.9
84347,6,2011,10.2
22132,7,2011,38.25
21648,3,2011,31.25
47518F,4,2011,35.040000000000006
22278,3,2011,74.25
84821,2,2011,16.939999999999998
85130B,12,2010,19.799999999999997
20761,5,2011,37.5
20654,8,2011,16.25
21720,7,2011,10.2
20934,4,2011,38.15
21108,2,2011,99.44999999999999
21425,3,2011,2.95
90194,5,2011,4.25
90102,6,2011,8.5
22889,12,2010,72.0
22513,2,2011,26.25
90184C,1,2011,8.95
22108,12,2010,40.0
22766,10,2011,592.8399999999999
22669,9,2011,374.65
22469,11,2011,4225.920000000001
20749,11,2011,1917.11
22704,11,2011,147.0
23432,10,2011,213.84
22093,11,2011,111.15000000000003
22731,9,2011,310.61
90014C,11,2011,2.95
84535B,10,2011,157.64999999999998
21724,11,2011,77.35
23329,11,2011,788.7
22492,10,2011,1940.3999999999999
23197,10,2011,428.86
22680,11,2011,122.46000000000001
23357,11,2011,545.1000000000001
21530,12,2011,1.58
22318,10,2011,112.10000000000002
22283,10,2011,182.85000000000002
20615,11,2011,59.26
23579,11,2011,37.05
23494,12,2011,803.2500000000002
23208,12,2011,489.75
21935,11,2011,376.04
84378,9,2011,343.71
23411,10,2011,292.65000000000003
21154,11,2011,391.98
21172,9,2011,317.10999999999996
22215,12,2011,265.50000000000006
22277,9,2011,48.300000000000004
20654,11,2011,21.25
22103,10,2011,384.84000000000003
84600,9,2011,63.6
23055,10,2011,717.72
22395,10,2011,15.299999999999999
23228,10,2011,311.01
22057,12,2011,68.64
17021,9,2011,49.68
23009,11,2011,490.39999999999986
90183A,12,2011,2.95
21473,9,2011,39.9
21625,8,2011,104.25000000000001
22287,11,2011,25.74
85130C,11,2011,8.690000000000001
21624,12,2011,47.6
79336,9,2011,2.2800000000000002
84912B,11,2011,60.0
20894,11,2011,38.35000000000001
15060B,11,2011,53.1
84247N,10,2011,8.850000000000001
35638B,11,2011,1.95
85035B,10,2011,129.5
20655,11,2011,5.0
22201,11,2011,29.75
22276,8,2011,28.05
82551,12,2011,51.89
90067A,11,2011,17.700000000000003
22682,8,2011,102.5
23374,10,2011,495.7799999999999
21465,12,2011,22.5
84279B,3,2011,187.5
21211,6,2011,55.099999999999994
22023,8,2011,45.36
21579,12,2010,22.5
22485,2,2011,395.25
21166,3,2011,1606.8800000000006
22266,4,2011,57.85
22729,7,2011,637.5
84625C,7,2011,61.199999999999996
22113,12,2010,2205.66
22283,12,2010,135.15
84987,1,2011,149.34999999999997
84356,3,2011,27.8
84378,4,2011,298.97
22470,5,2011,3478.250000000001
48129,8,2011,286.05
84534B,12,2010,38.25
22727,12,2010,1608.75
21465,1,2011,60.0
23231,2,2011,320.0
22792,3,2011,158.94
22672,4,2011,403.19999999999993
21240,8,2011,177.92
21907,3,2011,420.6
23232,4,2011,278.0
72351B,1,2011,102.9
20979,5,2011,345.0
21731,8,2011,3341.8499999999995
85203,3,2011,33.6
23177,5,2011,528.3
85123A,8,2011,5498.099999999999
21828,12,2010,2.5
21635,12,2010,18.75
21391,5,2011,6.300000000000001
22297,5,2011,829.03
22803,4,2011,79.9
84031B,12,2010,27.900000000000002
21201,3,2011,179.85
22649,3,2011,319.8
22995,7,2011,94.5
21620,1,2011,127.5
20731,6,2011,16.25
22843,7,2011,190.05
23221,8,2011,90.47
22491,2,2011,65.44999999999999
37342,5,2011,200.66
22660,1,2011,63.6
35911A,1,2011,31.500000000000004
21826,1,2011,67.5
21062,1,2011,30.599999999999994
22530,3,2011,113.4
85129B,4,2011,25.44
22374,8,2011,170.65
23346,8,2011,1061.75
35004C,2,2011,49.050000000000004
23183,4,2011,82.5
23240,8,2011,2815.2000000000007
51014A,4,2011,91.8
21708,6,2011,49.5
85024B,6,2011,1.65
22492,8,2011,971.9999999999998
21668,2,2011,537.12
85049E,7,2011,143.75
21428,7,2011,68.0
21703,1,2011,62.160000000000004
85049D,6,2011,43.75
10080,8,2011,23.4
22674,6,2011,190.51
17091J,4,2011,102.00999999999999
21948,6,2011,52.5
22932,8,2011,73.94999999999999
23138,7,2011,129.05
22870,7,2011,5.85
17012C,7,2011,10.2
22553,8,2011,502.19999999999993
22230,7,2011,48.42999999999999
22817,2,2011,76.32
22377,8,2011,121.8
21041,12,2010,168.15000000000003
47594B,8,2011,1.95
22050,7,2011,63.0
22873,7,2011,9.75
90198B,4,2011,4.25
21881,7,2011,24.05
22754,8,2011,43.349999999999994
23298,9,2011,4060.8
23378,9,2011,543.24
84347,10,2011,4306.9
23000,12,2011,34.86
23251,10,2011,304.84000000000003
23355,11,2011,9435.749999999998
21917,11,2011,87.31000000000002
21071,9,2011,128.16
21929,10,2011,1373.9899999999996
23470,12,2011,43.75
22716,9,2011,120.96000000000001
22120,11,2011,733.8499999999999
23185,11,2011,31.029999999999998
23509,9,2011,49.980000000000004
21877,12,2011,125.35999999999999
84816,8,2011,79.9
22135,9,2011,20.140000000000004
22417,10,2011,387.49999999999994
22941,11,2011,3247.0
23155,10,2011,139.44
84879,12,2011,1999.46
22738,11,2011,605.46
21908,11,2011,533.4799999999999
20764,11,2011,86.17
23424,9,2011,738.7500000000002
21428,9,2011,324.5
47580,11,2011,22.95
22487,11,2011,569.6499999999999
72800B,9,2011,22.95
21891,9,2011,994.15
84029G,12,2011,762.0
23347,9,2011,419.75
16161G,9,2011,17.5
21563,12,2011,486.43
22567,10,2011,279.5
22838,9,2011,845.0500000000001
20840,9,2011,30.599999999999998
22739,8,2011,264.75
22402,9,2011,69.41999999999999
22628,12,2011,118.8
23155,11,2011,135.29
10120,10,2011,2.1
22937,11,2011,22.81
20712,12,2011,187.17000000000002
21916,12,2011,27.259999999999998
21881,10,2011,17.23
22677,9,2011,91.21000000000001
23060,10,2011,52.0
22318,12,2011,5.9
22334,11,2011,90.75
21420,8,2011,13.0
21820,9,2011,30.0
46776B,10,2011,4.95
71101E,10,2011,1.7
20758,9,2011,9.35
84406B,9,2011,278.05
47469,12,2011,1.3
23399,12,2011,16.15
21807,10,2011,24.36
85170C,12,2010,39.0
22965,3,2011,165.90000000000003
22413,6,2011,358.40000000000003
22467,7,2011,1152.45
85131D,8,2011,3.75
21931,12,2010,802.6499999999999
84836,12,2010,631.25
22674,2,2011,107.72
20717,6,2011,279.75
23232,6,2011,252.0
20856,2,2011,14.85
22670,3,2011,188.75
22150,3,2011,428.69999999999993
79191C,6,2011,102.62
22895,7,2011,250.25
21738,12,2010,79.65
21656,2,2011,20.299999999999997
21354,2,2011,184.05
22027,6,2011,90.72
82581,6,2011,106.15
22630,8,2011,2740.500000000001
21473,12,2010,19.95
22547,1,2011,27.3
22441,1,2011,69.3
22744,3,2011,241.90000000000003
22303,3,2011,672.1500000000001
23056,5,2011,281.25
23280,6,2011,241.34999999999997
21217,12,2010,457.6999999999999
22717,1,2011,58.8
22949,2,2011,28.999999999999996
23156,3,2011,523.04
20674,4,2011,68.75
16156S,5,2011,267.5
22723,12,2010,173.8
21812,2,2011,34.650000000000006
20712,2,2011,594.0
21915,8,2011,2140.27
22637,12,2010,364.65
22852,12,2010,55.25
22308,2,2011,7.6499999999999995
22228,3,2011,166.6
21537,2,2011,76.5
22442,6,2011,39.75
47563A,7,2011,50.0
21389,1,2011,144.5
21291,12,2010,112.19999999999999
22248,4,2011,12.75
85199L,6,2011,15.6
21381,8,2011,126.74999999999999
22364,4,2011,196.15
16236,5,2011,40.95
21677,12,2010,73.94999999999999
20752,12,2010,105.0
22026,8,2011,71.28
22403,5,2011,17.5
22791,7,2011,789.24
21329,8,2011,28.049999999999997
22064,4,2011,122.99999999999997
21588,1,2011,109.34999999999998
84969,3,2011,229.5
20751,6,2011,272.88
23053,7,2011,214.5
85169C,6,2011,10.0
21627,8,2011,119.6
23144,8,2011,375.1599999999999
81952B,7,2011,38.0
21465,6,2011,56.25
22938,6,2011,278.1
22341,7,2011,24.749999999999996
35921,1,2011,2.5
90024C,2,2011,17.0
22333,7,2011,350.70000000000005
22878,2,2011,25.200000000000003
85071D,5,2011,15.299999999999999
22797,5,2011,84.75
79063C,6,2011,0.95
22760,4,2011,331.5
21096,1,2011,20.4
20755,6,2011,17.85
21366,1,2011,12.75
85024B,8,2011,228.59999999999997
84800S,5,2011,38.160000000000004
22597,5,2011,23.799999999999997
21914,11,2011,1767.07
23233,9,2011,115.5
11001,9,2011,136.70999999999998
22602,10,2011,347.78999999999996
22743,11,2011,158.64
47567B,12,2011,84.42
21455,11,2011,2.55
23532,11,2011,109.05000000000001
23544,10,2011,875.88
21124,11,2011,297.5
22992,10,2011,1486.8799999999997
84992,9,2011,707.4199999999998
23565,10,2011,178.75
22267,8,2011,0.39
22979,9,2011,1444.3400000000006
84876B,10,2011,7.5
23022,9,2011,85.92
22622,9,2011,1552.6999999999998
84580,11,2011,215.65
22332,12,2011,13.2
23021,9,2011,103.75
22999,10,2011,112.56000000000002
22165,12,2011,755.3500000000003
84859A,11,2011,84.08
23117,9,2011,9.9
22329,8,2011,136.95
23487,12,2011,29.849999999999998
22509,10,2011,118.64999999999999
72140E,10,2011,5.949999999999999
23053,10,2011,182.0
20733,10,2011,12.67
23021,10,2011,143.95
22337,8,2011,158.4
90164A,11,2011,13.649999999999999
46118,9,2011,38.25
20764,12,2011,15.0
20705,12,2011,45.35
21682,10,2011,242.55
90086,11,2011,8.149999999999999
71270,11,2011,7.46
90200B,10,2011,17.0
22504,10,2011,179.7
84817,10,2011,29.400000000000002
71406C,11,2011,10.92
84876B,2,2011,60.0
85131B,11,2011,50.629999999999995
16161U,11,2011,126.0
23179,12,2011,2.5
22569,12,2010,945.33
M,1,2011,94.4
21115,8,2011,135.0
22189,2,2011,2972.3300000000004
20616,6,2011,7.5
POST,7,2011,5311.34
22367,1,2011,626.4000000000001
85014A,12,2010,386.75
22284,2,2011,267.29999999999995
22170,3,2011,571.95
22118,7,2011,44.55
22440,5,2011,143.64000000000001
22456,7,2011,679.5
21556,2,2011,430.5
84947,12,2010,487.64
22375,12,2010,128.15
72807A,1,2011,149.48000000000002
22485,4,2011,293.25
22838,12,2010,209.29999999999998
21462,6,2011,54.0
21591,12,2010,155.0
21633,1,2011,213.3
22962,3,2011,437.41999999999996
21468,2,2011,56.25
22656,3,2011,1215.0
22534,5,2011,107.94
22621,6,2011,338.25
22859,12,2010,298.5
23106,6,2011,173.09
21991,4,2011,11.8
22770,8,2011,119.6
21381,12,2010,162.24
22190,1,2011,78.6
21246,5,2011,128.70000000000002
22532,7,2011,64.44000000000001
90000B,6,2011,11.9
20941,3,2011,10.0
22280,6,2011,60.0
51020A,3,2011,7.249999999999999
22487,12,2010,137.65
22164,1,2011,5.9
22562,2,2011,12.5
16008,12,2010,3.5
84510C,2,2011,13.75
85071C,3,2011,12.75
22476,7,2011,34.650000000000006
72127,5,2011,7.5
23285,8,2011,812.5400000000001
21157,2,2011,39.900000000000006
21955,7,2011,305.85
22742,12,2010,32.45
85183B,1,2011,82.5
72351A,7,2011,42.00000000000001
21357,1,2011,7.5
22763,1,2011,251.25
84508A,3,2011,216.90000000000003
85131A,2,2011,61.25
21145,7,2011,45.0
22129,7,2011,10.2
22403,8,2011,57.72
84875B,5,2011,30.0
22884,6,2011,5.85
17012B,3,2011,15.299999999999999
23131,10,2011,814.94
22649,10,2011,257.4
22662,11,2011,875.9499999999998
23574,11,2011,37.5
21172,11,2011,643.1999999999999
22842,11,2011,273.9
48111,11,2011,463.35
22716,10,2011,126.72
22768,10,2011,696.4999999999999
21865,11,2011,39.900000000000006
22930,12,2011,28.049999999999997
21430,9,2011,706.8
21713,11,2011,35.7
23399,11,2011,385.9
72802C,10,2011,731.5
82486,9,2011,1384.6499999999996
20717,11,2011,273.55
47590A,10,2011,760.9300000000001
22666,12,2011,1002.8300000000002
23079,10,2011,214.79999999999998
21906,11,2011,94.5
22158,12,2011,351.89
23111,12,2011,474.6
22911,10,2011,38.24
84596G,10,2011,65.68
21058,11,2011,28.9
23264,12,2011,208.43
22412,10,2011,65.10000000000001
22668,10,2011,360.21999999999997
23061,11,2011,102.5
35637C,9,2011,33.15
21446,8,2011,6.25
21922,10,2011,127.93
22291,9,2011,78.3
22674,9,2011,26.25
90013A,11,2011,15.0
21682,8,2011,29.700000000000003
22795,12,2011,318.65
20770,11,2011,5.1
21867,12,2011,13.629999999999999
23478,12,2011,15.0
84744,10,2011,2.5
22876,8,2011,1.95
72598,10,2011,75.71
23548,10,2011,31.5
72133,10,2011,3.75
22883,10,2011,1.95
37342,9,2011,0.79
23218,10,2011,42.34
21420,12,2011,22.12
84880,12,2011,15.0
22739,12,2010,239.25
22845,2,2011,238.05
84531A,3,2011,35.879999999999995
22383,4,2011,1188.0
22386,1,2011,1903.3500000000001
22725,3,2011,326.25
22984,5,2011,122.4
82482,7,2011,1932.869999999999
84596F,7,2011,149.1
21386,4,2011,39.1
21668,5,2011,485.51
84836,6,2011,432.5
22817,6,2011,61.2
21927,7,2011,72.5
22983,12,2010,105.84
22491,3,2011,181.88
22928,5,2011,416.20000000000005
22953,6,2011,51.25
22433,3,2011,312.45
22344,7,2011,34.849999999999994
48188,8,2011,561.3999999999999
21561,8,2011,538.2
21174,5,2011,609.44
84212,6,2011,855.0
22434,7,2011,99.45
22082,1,2011,198.0
23084,5,2011,2159.620000000001
22752,8,2011,416.5
21249,12,2010,38.35000000000001
85034A,1,2011,89.25
22692,6,2011,345.75000000000006
22200,2,2011,93.5
22843,2,2011,678.1500000000001
21080,3,2011,1400.3700000000001
22139,4,2011,1090.0500000000002
21559,8,2011,633.45
21365,3,2011,26.55
21832,6,2011,115.49999999999997
23315,7,2011,396.3
22916,2,2011,96.2
15034,3,2011,16.800000000000004
22321,7,2011,10.2
22673,4,2011,161.69
22819,5,2011,71.28
22321,4,2011,93.5
23313,7,2011,297.0
22161,8,2011,81.32000000000002
16014,4,2011,9.66
84796A,7,2011,12.75
23119,8,2011,105.39999999999998
21949,12,2010,185.95
21218,3,2011,682.5
21945,3,2011,0.85
22902,7,2011,109.86000000000001
84712B,3,2011,23.85
47421,5,2011,24.360000000000003
21983,4,2011,46.39999999999999
21408,5,2011,29.75
22357,7,2011,55.25
21872,2,2011,48.75
22227,4,2011,125.0
21564,4,2011,171.10000000000002
20985,3,2011,129.75
85172,3,2011,80.64
72807C,4,2011,97.75
21917,6,2011,140.28
23071,6,2011,12.5
47599B,7,2011,314.76
21175,8,2011,1120.23
21272,1,2011,84.23
22046,5,2011,63.0
22057,2,2011,73.01
21324,2,2011,26.550000000000004
22493,7,2011,174.89999999999998
22341,2,2011,46.199999999999996
35809A,12,2010,12.600000000000001
21689,3,2011,26.25
90198A,6,2011,17.0
37489B,5,2011,2.34
21090,3,2011,34.849999999999994
21680,7,2011,20.4
85036C,4,2011,12.75
22409,5,2011,30.0
84931B,4,2011,5.1
90014B,2,2011,9.95
20770,1,2011,93.45
22361,2,2011,44.25
85103,12,2010,6.75
21284,4,2011,20.28
72817,12,2010,63.75
20659,3,2011,3.75
22825,6,2011,91.35000000000001
75131,2,2011,31.9
84993A,6,2011,1.26
22937,8,2011,71.4
21642,1,2011,20.4
21249,8,2011,450.54999999999995
47421,3,2011,44.879999999999995
72800C,6,2011,35.699999999999996
85066,9,2011,2453.46
84926F,9,2011,15.5
21535,10,2011,896.7
23334,10,2011,195.93
22633,8,2011,330.90000000000003
22993,10,2011,1442.9899999999998
21158,10,2011,137.67000000000002
22110,9,2011,178.5
22734,10,2011,2294.689999999999
23131,11,2011,443.3900000000001
22354,10,2011,154.2
84378,11,2011,1785.0700000000013
21084,10,2011,17.590000000000003
21192,10,2011,493.5
23395,12,2011,176.25
47503H,10,2011,33.970000000000006
22680,10,2011,115.0
22928,10,2011,232.61000000000004
22083,9,2011,1162.8700000000001
23472,10,2011,403.9
23170,11,2011,430.95
21288,9,2011,132.0
23245,11,2011,3187.269999999999
20717,10,2011,148.63
23314,10,2011,1087.5
23423,11,2011,213.75
22483,10,2011,266.84000000000003
20762,8,2011,33.75
85199L,10,2011,107.25
22541,11,2011,2.1
90003D,9,2011,22.5
22262,12,2011,5.029999999999999
20777,9,2011,3.3
21064,9,2011,243.95
23172,12,2011,227.99999999999997
84711B,9,2011,19.9
22321,9,2011,61.199999999999996
21803,9,2011,64.67999999999999
72598,12,2011,34.849999999999994
84078A,12,2011,119.85000000000001
23297,10,2011,9.9
84375,12,2011,278.95
85159A,8,2011,48.75
23142,10,2011,52.0
21425,11,2011,38.35000000000001
22533,9,2011,66.96000000000001
21972,10,2011,18.849999999999998
47566,12,2010,793.5
82613D,12,2010,76.85
22047,1,2011,94.5
22045,5,2011,189.0
85062,5,2011,343.79999999999995
23316,7,2011,385.5
22120,2,2011,499.99999999999994
21671,3,2011,255.0
47310M,6,2011,10.0
23014,6,2011,298.0
22403,1,2011,125.88
22716,1,2011,106.56
84375,3,2011,1071.0
21427,12,2010,18.9
21703,6,2011,211.44
85136A,7,2011,15.9
21061,2,2011,27.199999999999996
21508,6,2011,101.52000000000001
22986,6,2011,199.5
22471,1,2011,226.05
22443,1,2011,143.10000000000002
85183A,4,2011,72.0
22966,5,2011,644.0699999999999
18098C,1,2011,136.8
22188,1,2011,190.78000000000003
47593B,1,2011,17.5
22418,1,2011,234.60000000000002
22610,6,2011,232.58
22756,3,2011,3.75
20846,5,2011,70.0
22041,2,2011,893.8500000000001
22304,6,2011,51.0
21061,12,2010,34.849999999999994
84920,3,2011,30.0
20717,4,2011,137.5
22472,1,2011,186.8
22537,3,2011,120.96
21792,12,2010,20.25
22948,2,2011,231.2
82581,3,2011,261.2
22881,2,2011,19.5
21206,7,2011,33.0
20669,7,2011,3.75
22992,8,2011,1924.5
84279B,2,2011,71.25
22829,6,2011,129.35
21984,6,2011,51.03999999999999
84880,12,2010,558.6
21035,3,2011,580.5
90062,4,2011,127.5
21367,7,2011,18.0
22222,5,2011,154.95000000000002
22308,7,2011,12.75
22813,4,2011,431.8499999999999
84950,2,2011,81.60000000000001
21508,4,2011,75.6
22428,8,2011,222.40000000000003
47585A,3,2011,120.0
85169D,12,2010,35.16
21730,4,2011,249.75
85232A,2,2011,191.10000000000002
22372,7,2011,29.75
21327,1,2011,64.35
21633,4,2011,25.5
35953,12,2010,61.25
22102,4,2011,9.899999999999999
84663A,6,2011,41.650000000000006
20801,3,2011,35.7
21844,8,2011,327.05
21108,1,2011,6840.450000000001
22051,5,2011,31.5
35607B,5,2011,4.5600000000000005
47503J,12,2010,7.95
90175C,12,2010,17.9
84709B,6,2011,35.7
22119,7,2011,83.14999999999999
21823,2,2011,4.35
20750,9,2011,1013.7
23167,9,2011,338.32
22382,11,2011,2346.13
21670,9,2011,681.8999999999999
23158,10,2011,575.48
23249,9,2011,179.85
20828,10,2011,135.14999999999998
22167,11,2011,129.35000000000002
22273,12,2011,185.63000000000005
